ti,repo,measurement_type,data_type,cadence,status,exp,sum,jobs,%Failure
06-SEP-2022 06,GitLabs,The-Pla,sol-pla,0:01:00,Error,174,-58,58,1.00
06-SEP-2022 07,GitLabs,The-Pla,sol-pla,0:01:00,Error,170,-56,56,1.00
06-SEP-2022 08,GitLabs,The-Pla,sol-pla,0:01:00,Error,174,-58,58,1.00
06-SEP-2022 09,GitLabs,The-Pla,sol-pla,0:01:00,Error,165,-55,55,1.00
06-SEP-2022 10,GitLabs,The-Pla,sol-pla,0:01:00,Error,171,-57,57,1.00
06-SEP-2022 11,GitLabs,The-Pla,sol-pla,0:01:00,Error,171,-57,57,1.00
06-SEP-2022 12,GitLabs,The-Pla,sol-pla,0:01:00,Error,193,-58,58,1.00
06-SEP-2022 13,GitLabs,The-Pla,sol-pla,0:01:00,Error,187,-56,56,1.00
06-SEP-2022 14,GitLabs,The-Pla,sol-pla,0:01:00,Error,201,-60,60,1.00
06-SEP-2022 15,GitLabs,The-Pla,sol-pla,0:01:00,Error,194,-59,59,1.00
06-SEP-2022 16,GitLabs,The-Pla,sol-pla,0:01:00,Error,199,-60,60,1.00
06-SEP-2022 17,GitLabs,The-Pla,sol-pla,0:01:00,Error,211,-60,60,1.00
06-SEP-2022 18,GitLabs,The-Pla,sol-pla,0:01:00,Error,204,-60,60,1.00
06-SEP-2022 19,GitLabs,The-Pla,sol-pla,0:01:00,Error,203,-60,60,1.00
06-SEP-2022 20,GitLabs,The-Pla,sol-pla,0:01:00,Error,194,-59,59,1.00
06-SEP-2022 21,GitLabs,The-Pla,sol-pla,0:01:00,Error,175,-58,58,1.00
06-SEP-2022 22,GitLabs,The-Pla,sol-pla,0:01:00,Error,184,-54,54,1.00
06-SEP-2022 23,GitLabs,The-Pla,sol-pla,0:01:00,Error,183,-59,59,1.00
07-DEC-2021 14,GitLabs,The-Pla,sol-pla,0:01:00,Error,3,-1,1,1.00
07-DEC-2022 00,GitLabs,The-Pla,sol-pla,0:01:00,Done,9,12,3,0.00
07-DEC-2022 01,GitLabs,The-Pla,sol-pla,0:01:00,Done,15,20,5,0.00
07-DEC-2022 02,GitLabs,The-Pla,sol-pla,0:01:00,Done,6,8,2,0.00
07-DEC-2022 03,GitLabs,The-Pla,sol-pla,0:01:00,Done,25,33,8,0.00
07-DEC-2022 04,GitLabs,The-Pla,sol-pla,0:01:00,Done,21,28,7,0.00
07-DEC-2022 05,GitLabs,The-Pla,sol-pla,0:01:00,Done,15,20,5,0.00
07-DEC-2022 06,GitLabs,The-Pla,sol-pla,0:01:00,Done,28,37,9,0.00
07-DEC-2022 07,GitLabs,The-Pla,sol-pla,0:01:00,Done,31,41,10,0.00
07-DEC-2022 08,GitLabs,The-Pla,sol-pla,0:01:00,Done,27,36,9,0.00
07-DEC-2022 09,GitLabs,The-Pla,sol-pla,0:01:00,Done,15,20,5,0.00
07-DEC-2022 10,GitLabs,The-Pla,sol-pla,0:01:00,Done,9,12,3,0.00
07-DEC-2022 11,GitLabs,The-Pla,sol-pla,0:01:00,Done,13,17,4,0.00
07-DEC-2022 12,GitLabs,The-Pla,sol-pla,0:01:00,Done,20,26,6,0.00
07-DEC-2022 13,GitLabs,The-Pla,sol-pla,0:01:00,Done,25,32,7,0.00
07-DEC-2022 14,GitLabs,The-Pla,sol-pla,0:01:00,Done,32,42,10,0.00
07-DEC-2022 15,GitLabs,The-Pla,sol-pla,0:01:00,Done,21,27,6,0.00
07-DEC-2022 16,GitLabs,The-Pla,sol-pla,0:01:00,Done,26,33,7,0.00
07-DEC-2022 17,GitLabs,The-Pla,sol-pla,0:01:00,Done,18,23,5,0.00
07-DEC-2022 18,GitLabs,The-Pla,sol-pla,0:01:00,Done,16,21,5,0.00
07-DEC-2022 19,GitLabs,The-Pla,sol-pla,0:01:00,Done,15,19,4,0.00
07-DEC-2022 20,GitLabs,The-Pla,sol-pla,0:01:00,Done,19,25,6,0.00
07-DEC-2022 21,GitLabs,The-Pla,sol-pla,0:01:00,Done,30,40,10,0.00
07-DEC-2022 22,GitLabs,The-Pla,sol-pla,0:01:00,Done,9,12,3,0.00
07-DEC-2022 23,GitLabs,The-Pla,sol-pla,0:01:00,Done,6,8,2,0.00
07-JAN-2023 00,GitLabs,The-Pla,sol-pla,0:01:00,Done,25,33,8,0.00
07-JAN-2023 01,GitLabs,The-Pla,sol-pla,0:01:00,Done,6,8,2,0.00
07-JAN-2023 02,GitLabs,The-Pla,sol-pla,0:01:00,Done,16,22,5,0.00
07-JAN-2023 03,GitLabs,The-Pla,sol-pla,0:01:00,Done,18,24,6,0.00
07-JAN-2023 04,GitLabs,The-Pla,sol-pla,0:01:00,Done,10,13,3,0.00
07-JAN-2023 05,GitLabs,The-Pla,sol-pla,0:01:00,Done,16,21,5,0.00
07-JAN-2023 06,GitLabs,The-Pla,sol-pla,0:01:00,Done,24,32,8,0.00
07-JAN-2023 07,GitLabs,The-Pla,sol-pla,0:01:00,Done,22,35,13,0.00
07-JAN-2023 08,GitLabs,The-Pla,sol-pla,0:01:00,Done,1,2,1,0.00
07-JAN-2023 09,GitLabs,The-Pla,sol-pla,0:01:00,Done,13,17,4,0.00
07-JAN-2023 10,GitLabs,The-Pla,sol-pla,0:01:00,Done,17,22,5,0.00
07-JAN-2023 11,GitLabs,The-Pla,sol-pla,0:01:00,Done,13,18,5,0.00
07-JAN-2023 12,GitLabs,The-Pla,sol-pla,0:01:00,Done,5,9,3,0.00
07-JAN-2023 13,GitLabs,The-Pla,sol-pla,0:01:00,Done,17,22,5,0.00
07-JAN-2023 14,GitLabs,The-Pla,sol-pla,0:01:00,Done,6,8,2,0.00
07-JAN-2023 15,GitLabs,The-Pla,sol-pla,0:01:00,Done,18,23,5,0.00
07-JAN-2023 16,GitLabs,The-Pla,sol-pla,0:01:00,Done,14,18,4,0.00
07-JAN-2023 17,GitLabs,The-Pla,sol-pla,0:01:00,Done,23,30,7,0.00
07-JAN-2023 18,GitLabs,The-Pla,sol-pla,0:01:00,Done,19,24,5,0.00
07-JAN-2023 19,GitLabs,The-Pla,sol-pla,0:01:00,Done,24,32,7,0.00
07-JAN-2023 20,GitLabs,The-Pla,sol-pla,0:01:00,Done,9,12,3,0.00
07-JAN-2023 21,GitLabs,The-Pla,sol-pla,0:01:00,Done,7,10,3,0.00
07-JAN-2023 22,GitLabs,The-Pla,sol-pla,0:01:00,Done,20,35,15,0.00
07-JAN-2023 23,GitLabs,The-Pla,sol-pla,0:01:00,Done,15,20,5,0.00
07-NOV-2022 00,GitLabs,The-Pla,sol-pla,0:01:00,Done,72,142,29,0.00
07-NOV-2022 01,GitLabs,The-Pla,sol-pla,0:01:00,Done,52,104,30,0.00
07-NOV-2022 02,GitLabs,The-Pla,sol-pla,0:01:00,Done,90,180,30,0.00
07-NOV-2022 03,GitLabs,The-Pla,sol-pla,0:01:00,Done,81,162,30,0.00
07-NOV-2022 04,GitLabs,The-Pla,sol-pla,0:01:00,Done,73,146,30,0.00
07-NOV-2022 05,GitLabs,The-Pla,sol-pla,0:01:00,Done,85,170,30,0.00
07-NOV-2022 06,GitLabs,The-Pla,sol-pla,0:01:00,Done,65,130,30,0.00
07-NOV-2022 07,GitLabs,The-Pla,sol-pla,0:01:00,Done,118,236,30,0.00
07-NOV-2022 08,GitLabs,The-Pla,sol-pla,0:01:00,Done,102,204,30,0.00
07-NOV-2022 09,GitLabs,The-Pla,sol-pla,0:01:00,Done,92,183,30,0.00
07-NOV-2022 10,GitLabs,The-Pla,sol-pla,0:01:00,Done,89,178,30,0.00
07-NOV-2022 11,GitLabs,The-Pla,sol-pla,0:01:00,Done,61,122,29,0.00
07-NOV-2022 12,GitLabs,The-Pla,sol-pla,0:01:00,Done,90,179,30,0.00
07-NOV-2022 13,GitLabs,The-Pla,sol-pla,0:01:00,Done,90,178,30,0.00
07-NOV-2022 14,GitLabs,The-Pla,sol-pla,0:01:00,Done,84,168,30,0.00
07-NOV-2022 15,GitLabs,The-Pla,sol-pla,0:01:00,Done,90,180,30,0.00
07-NOV-2022 16,GitLabs,The-Pla,sol-pla,0:01:00,Done,90,180,30,0.00
07-NOV-2022 17,GitLabs,The-Pla,sol-pla,0:01:00,Done,90,180,30,0.00
07-NOV-2022 18,GitLabs,The-Pla,sol-pla,0:01:00,Done,96,188,30,0.00
07-NOV-2022 19,GitLabs,The-Pla,sol-pla,0:01:00,Done,105,208,30,0.00
07-NOV-2022 20,GitLabs,The-Pla,sol-pla,0:01:00,Done,108,216,30,0.00
07-NOV-2022 21,GitLabs,The-Pla,sol-pla,0:01:00,Done,99,198,30,0.00
07-NOV-2022 22,GitLabs,The-Pla,sol-pla,0:01:00,Done,93,186,30,0.00
07-NOV-2022 23,GitLabs,The-Pla,sol-pla,0:01:00,Done,93,186,30,0.00
07-OCT-2022 00,GitLabs,The-Pla,sol-pla,0:01:00,Done,6,8,2,0.00
07-OCT-2022 01,GitLabs,The-Pla,sol-pla,0:01:00,Done,9,12,3,0.00
07-OCT-2022 02,GitLabs,The-Pla,sol-pla,0:01:00,Done,21,28,7,0.00
07-OCT-2022 03,GitLabs,The-Pla,sol-pla,0:01:00,Done,3,4,1,0.00
07-OCT-2022 04,GitLabs,The-Pla,sol-pla,0:01:00,Done,15,21,5,0.00
07-OCT-2022 05,GitLabs,The-Pla,sol-pla,0:01:00,Done,12,16,4,0.00
07-OCT-2022 06,GitLabs,The-Pla,sol-pla,0:01:00,Done,22,29,7,0.00
07-OCT-2022 07,GitLabs,The-Pla,sol-pla,0:01:00,Done,9,12,3,0.00
07-OCT-2022 08,GitLabs,The-Pla,sol-pla,0:01:00,Done,13,17,4,0.00
07-OCT-2022 09,GitLabs,The-Pla,sol-pla,0:01:00,Done,15,20,5,0.00
07-OCT-2022 10,GitLabs,The-Pla,sol-pla,0:01:00,Done,12,16,4,0.00
07-OCT-2022 11,GitLabs,The-Pla,sol-pla,0:01:00,Done,27,36,9,0.00
07-OCT-2022 12,GitLabs,The-Pla,sol-pla,0:01:00,Done,3,4,1,0.00
07-OCT-2022 13,GitLabs,The-Pla,sol-pla,0:01:00,Done,15,19,4,0.00
07-OCT-2022 14,GitLabs,The-Pla,sol-pla,0:01:00,Done,19,24,5,0.00
07-OCT-2022 15,GitLabs,The-Pla,sol-pla,0:01:00,Done,19,24,5,0.00
07-OCT-2022 16,GitLabs,The-Pla,sol-pla,0:01:00,Done,20,26,6,0.00
07-OCT-2022 17,GitLabs,The-Pla,sol-pla,0:01:00,Done,22,29,6,0.00
07-OCT-2022 18,GitLabs,The-Pla,sol-pla,0:01:00,Done,7,9,2,0.00
07-OCT-2022 19,GitLabs,The-Pla,sol-pla,0:01:00,Done,10,13,3,0.00
07-OCT-2022 20,GitLabs,The-Pla,sol-pla,0:01:00,Done,25,34,8,0.00
07-OCT-2022 21,GitLabs,The-Pla,sol-pla,0:01:00,Done,27,35,8,0.00
07-OCT-2022 22,GitLabs,The-Pla,sol-pla,0:01:00,Done,24,32,7,0.00
07-OCT-2022 23,GitLabs,The-Pla,sol-pla,0:01:00,Done,9,12,3,0.00
07-SEP-2022 00,GitLabs,The-Pla,sol-pla,0:01:00,Error,177,-59,59,1.00
07-SEP-2022 01,GitLabs,The-Pla,sol-pla,0:01:00,Error,154,-54,54,1.00
07-SEP-2022 02,GitLabs,The-Pla,sol-pla,0:01:00,Error,179,-59,59,1.00
07-SEP-2022 03,GitLabs,The-Pla,sol-pla,0:01:00,Error,181,-60,60,1.00
07-SEP-2022 04,GitLabs,The-Pla,sol-pla,0:01:00,Error,173,-60,60,1.00
07-SEP-2022 05,GitLabs,The-Pla,sol-pla,0:01:00,Error,181,-60,60,1.00
07-SEP-2022 06,GitLabs,The-Pla,sol-pla,0:01:00,Error,180,-60,60,1.00
07-SEP-2022 07,GitLabs,The-Pla,sol-pla,0:01:00,Error,182,-60,60,1.00
07-SEP-2022 08,GitLabs,The-Pla,sol-pla,0:01:00,Error,181,-60,60,1.00
07-SEP-2022 09,GitLabs,The-Pla,sol-pla,0:01:00,Error,180,-60,60,1.00
07-SEP-2022 10,GitLabs,The-Pla,sol-pla,0:01:00,Error,180,-60,60,1.00
07-SEP-2022 11,GitLabs,The-Pla,sol-pla,0:01:00,Error,180,-60,60,1.00
07-SEP-2022 12,GitLabs,The-Pla,sol-pla,0:01:00,Error,203,-60,60,1.00
07-SEP-2022 13,GitLabs,The-Pla,sol-pla,0:01:00,Error,203,-60,60,1.00
07-SEP-2022 14,GitLabs,The-Pla,sol-pla,0:01:00,Error,207,-60,60,1.00
07-SEP-2022 15,GitLabs,The-Pla,sol-pla,0:01:00,Error,210,-60,60,1.00
07-SEP-2022 16,GitLabs,The-Pla,sol-pla,0:01:00,Error,203,-60,60,1.00
07-SEP-2022 17,GitLabs,The-Pla,sol-pla,0:01:00,Error,202,-60,60,1.00
07-SEP-2022 18,GitLabs,The-Pla,sol-pla,0:01:00,Error,207,-60,60,1.00
07-SEP-2022 19,GitLabs,The-Pla,sol-pla,0:01:00,Error,203,-60,60,1.00
07-SEP-2022 20,GitLabs,The-Pla,sol-pla,0:01:00,Error,209,-60,60,1.00
07-SEP-2022 21,GitLabs,The-Pla,sol-pla,0:01:00,Error,200,-60,60,1.00
07-SEP-2022 22,GitLabs,The-Pla,sol-pla,0:01:00,Error,193,-60,60,1.00
07-SEP-2022 23,GitLabs,The-Pla,sol-pla,0:01:00,Error,184,-60,60,1.00
08-DEC-2022 00,GitLabs,The-Pla,sol-pla,0:01:00,Done,15,20,5,0.00
08-DEC-2022 01,GitLabs,The-Pla,sol-pla,0:01:00,Done,18,24,6,0.00
08-DEC-2022 02,GitLabs,The-Pla,sol-pla,0:01:00,Done,9,12,3,0.00
08-DEC-2022 03,GitLabs,The-Pla,sol-pla,0:01:00,Done,12,16,4,0.00
08-DEC-2022 04,GitLabs,The-Pla,sol-pla,0:01:00,Done,27,36,9,0.00
08-DEC-2022 05,GitLabs,The-Pla,sol-pla,0:01:00,Done,24,32,8,0.00
08-DEC-2022 06,GitLabs,The-Pla,sol-pla,0:01:00,Done,9,12,3,0.00
08-DEC-2022 07,GitLabs,The-Pla,sol-pla,0:01:00,Done,12,16,4,0.00
08-DEC-2022 08,GitLabs,The-Pla,sol-pla,0:01:00,Done,15,20,5,0.00
08-DEC-2022 09,GitLabs,The-Pla,sol-pla,0:01:00,Done,6,8,2,0.00
08-DEC-2022 10,GitLabs,The-Pla,sol-pla,0:01:00,Done,15,20,5,0.00
08-DEC-2022 11,GitLabs,The-Pla,sol-pla,0:01:00,Done,25,33,8,0.00
08-DEC-2022 12,GitLabs,The-Pla,sol-pla,0:01:00,Done,26,34,8,0.00
08-DEC-2022 13,GitLabs,The-Pla,sol-pla,0:01:00,Done,41,52,11,0.00
08-DEC-2022 14,GitLabs,The-Pla,sol-pla,0:01:00,Done,11,14,3,0.00
08-DEC-2022 15,GitLabs,The-Pla,sol-pla,0:01:00,Done,17,22,5,0.00
08-DEC-2022 16,GitLabs,The-Pla,sol-pla,0:01:00,Done,11,14,3,0.00
08-DEC-2022 17,GitLabs,The-Pla,sol-pla,0:01:00,Done,13,17,4,0.00
08-DEC-2022 18,GitLabs,The-Pla,sol-pla,0:01:00,Done,24,32,8,0.00
08-DEC-2022 19,GitLabs,The-Pla,sol-pla,0:01:00,Done,17,22,5,0.00
08-DEC-2022 20,GitLabs,The-Pla,sol-pla,0:01:00,Done,15,20,5,0.00
08-DEC-2022 21,GitLabs,The-Pla,sol-pla,0:01:00,Done,24,32,8,0.00
08-DEC-2022 22,GitLabs,The-Pla,sol-pla,0:01:00,Done,16,21,5,0.00
08-DEC-2022 23,GitLabs,The-Pla,sol-pla,0:01:00,Done,14,18,4,0.00
08-JAN-2023 00,GitLabs,The-Pla,sol-pla,0:01:00,Done,33,44,11,0.00
08-JAN-2023 01,GitLabs,The-Pla,sol-pla,0:01:00,Done,46,63,15,0.00
08-JAN-2023 02,GitLabs,The-Pla,sol-pla,0:01:00,Done,21,28,7,0.00
08-JAN-2023 03,GitLabs,The-Pla,sol-pla,0:01:00,Done,24,32,8,0.00
08-JAN-2023 04,GitLabs,The-Pla,sol-pla,0:01:00,Done,18,25,6,0.00
08-JAN-2023 05,GitLabs,The-Pla,sol-pla,0:01:00,Done,27,36,9,0.00
08-JAN-2023 06,GitLabs,The-Pla,sol-pla,0:01:00,Done,30,40,10,0.00
08-JAN-2023 07,GitLabs,The-Pla,sol-pla,0:01:00,Done,20,30,10,0.00
08-JAN-2023 08,GitLabs,The-Pla,sol-pla,0:01:00,Done,14,24,10,0.00
08-JAN-2023 09,GitLabs,The-Pla,sol-pla,0:01:00,Done,9,12,3,0.00
08-JAN-2023 10,GitLabs,The-Pla,sol-pla,0:01:00,Done,18,24,6,0.00
08-JAN-2023 11,GitLabs,The-Pla,sol-pla,0:01:00,Done,10,16,6,0.00
08-JAN-2023 12,GitLabs,The-Pla,sol-pla,0:01:00,Done,6,8,2,0.00
08-JAN-2023 13,GitLabs,The-Pla,sol-pla,0:01:00,Done,15,20,5,0.00
08-JAN-2023 14,GitLabs,The-Pla,sol-pla,0:01:00,Done,17,22,5,0.00
08-JAN-2023 15,GitLabs,The-Pla,sol-pla,0:01:00,Done,15,19,4,0.00
08-JAN-2023 16,GitLabs,The-Pla,sol-pla,0:01:00,Done,18,23,5,0.00
08-JAN-2023 17,GitLabs,The-Pla,sol-pla,0:01:00,Done,21,27,6,0.00
08-JAN-2023 18,GitLabs,The-Pla,sol-pla,0:01:00,Done,10,14,3,0.00
08-JAN-2023 19,GitLabs,The-Pla,sol-pla,0:01:00,Done,16,21,5,0.00
08-JAN-2023 20,GitLabs,The-Pla,sol-pla,0:01:00,Done,19,25,6,0.00
08-JAN-2023 21,GitLabs,The-Pla,sol-pla,0:01:00,Done,11,18,7,0.00
08-JAN-2023 22,GitLabs,The-Pla,sol-pla,0:01:00,Done,7,12,5,0.00
08-JAN-2023 23,GitLabs,The-Pla,sol-pla,0:01:00,Done,18,24,6,0.00
08-NOV-2022 00,GitLabs,The-Pla,sol-pla,0:01:00,Done,95,190,30,0.00
08-NOV-2022 01,GitLabs,The-Pla,sol-pla,0:01:00,Done,93,185,30,0.00
08-NOV-2022 02,GitLabs,The-Pla,sol-pla,0:01:00,Done,91,182,30,0.00
08-NOV-2022 03,GitLabs,The-Pla,sol-pla,0:01:00,Done,90,179,30,0.00
08-NOV-2022 04,GitLabs,The-Pla,sol-pla,0:01:00,Done,91,181,30,0.00
08-NOV-2022 05,GitLabs,The-Pla,sol-pla,0:01:00,Done,92,184,30,0.00
08-NOV-2022 06,GitLabs,The-Pla,sol-pla,0:01:00,Done,93,185,30,0.00
08-NOV-2022 07,GitLabs,The-Pla,sol-pla,0:01:00,Done,106,212,30,0.00
08-NOV-2022 08,GitLabs,The-Pla,sol-pla,0:01:00,Done,101,201,30,0.00
08-NOV-2022 09,GitLabs,The-Pla,sol-pla,0:01:00,Done,92,183,30,0.00
08-NOV-2022 10,GitLabs,The-Pla,sol-pla,0:01:00,Done,84,167,30,0.00
08-NOV-2022 11,GitLabs,The-Pla,sol-pla,0:01:00,Done,105,208,30,0.00
08-NOV-2022 12,GitLabs,The-Pla,sol-pla,0:01:00,Done,112,224,30,0.00
08-NOV-2022 13,GitLabs,The-Pla,sol-pla,0:01:00,Done,114,225,30,0.00
08-NOV-2022 14,GitLabs,The-Pla,sol-pla,0:01:00,Done,113,224,30,0.00
08-NOV-2022 15,GitLabs,The-Pla,sol-pla,0:01:00,Done,111,222,30,0.00
08-NOV-2022 16,GitLabs,The-Pla,sol-pla,0:01:00,Done,106,209,30,0.00
08-NOV-2022 17,GitLabs,The-Pla,sol-pla,0:01:00,Done,109,218,30,0.00
08-NOV-2022 18,GitLabs,The-Pla,sol-pla,0:01:00,Done,112,221,30,0.00
08-NOV-2022 19,GitLabs,The-Pla,sol-pla,0:01:00,Done,111,220,30,0.00
08-NOV-2022 20,GitLabs,The-Pla,sol-pla,0:01:00,Done,115,229,30,0.00
08-NOV-2022 21,GitLabs,The-Pla,sol-pla,0:01:00,Done,66,132,29,0.00
08-NOV-2022 22,GitLabs,The-Pla,sol-pla,0:01:00,Done,88,176,30,0.00
08-NOV-2022 23,GitLabs,The-Pla,sol-pla,0:01:00,Done,109,218,30,0.00
08-OCT-2022 00,GitLabs,The-Pla,sol-pla,0:01:00,Done,9,12,3,0.00
08-OCT-2022 01,GitLabs,The-Pla,sol-pla,0:01:00,Done,21,28,7,0.00
08-OCT-2022 02,GitLabs,The-Pla,sol-pla,0:01:00,Done,18,24,6,0.00
08-OCT-2022 03,GitLabs,The-Pla,sol-pla,0:01:00,Done,18,24,6,0.00
08-OCT-2022 04,GitLabs,The-Pla,sol-pla,0:01:00,Done,27,36,9,0.00
08-OCT-2022 05,GitLabs,The-Pla,sol-pla,0:01:00,Done,9,12,3,0.00
08-OCT-2022 06,GitLabs,The-Pla,sol-pla,0:01:00,Done,28,37,9,0.00
08-OCT-2022 07,GitLabs,The-Pla,sol-pla,0:01:00,Done,20,26,6,0.00
08-OCT-2022 08,GitLabs,The-Pla,sol-pla,0:01:00,Done,15,20,5,0.00
08-OCT-2022 09,GitLabs,The-Pla,sol-pla,0:01:00,Done,3,4,1,0.00
08-OCT-2022 10,GitLabs,The-Pla,sol-pla,0:01:00,Done,27,36,9,0.00
08-OCT-2022 11,GitLabs,The-Pla,sol-pla,0:01:00,Done,21,28,7,0.00
08-OCT-2022 12,GitLabs,The-Pla,sol-pla,0:01:00,Done,16,21,5,0.00
08-OCT-2022 13,GitLabs,The-Pla,sol-pla,0:01:00,Done,14,18,4,0.00
08-OCT-2022 14,GitLabs,The-Pla,sol-pla,0:01:00,Done,3,4,1,0.00
08-OCT-2022 15,GitLabs,The-Pla,sol-pla,0:01:00,Done,15,19,4,0.00
08-OCT-2022 16,GitLabs,The-Pla,sol-pla,0:01:00,Done,8,10,2,0.00
08-OCT-2022 17,GitLabs,The-Pla,sol-pla,0:01:00,Done,25,32,7,0.00
08-OCT-2022 18,GitLabs,The-Pla,sol-pla,0:01:00,Done,17,22,5,0.00
08-OCT-2022 19,GitLabs,The-Pla,sol-pla,0:01:00,Done,16,21,5,0.00
08-OCT-2022 20,GitLabs,The-Pla,sol-pla,0:01:00,Done,19,25,6,0.00
08-OCT-2022 21,GitLabs,The-Pla,sol-pla,0:01:00,Done,17,22,5,0.00
08-OCT-2022 22,GitLabs,The-Pla,sol-pla,0:01:00,Done,15,19,4,0.00
08-OCT-2022 23,GitLabs,The-Pla,sol-pla,0:01:00,Done,12,16,4,0.00
08-SEP-2022 00,GitLabs,The-Pla,sol-pla,0:01:00,Error,181,-60,60,1.00
08-SEP-2022 01,GitLabs,The-Pla,sol-pla,0:01:00,Error,182,-60,60,1.00
08-SEP-2022 02,GitLabs,The-Pla,sol-pla,0:01:00,Error,181,-60,60,1.00
08-SEP-2022 03,GitLabs,The-Pla,sol-pla,0:01:00,Error,181,-60,60,1.00
08-SEP-2022 04,GitLabs,The-Pla,sol-pla,0:01:00,Error,180,-60,60,1.00
08-SEP-2022 05,GitLabs,The-Pla,sol-pla,0:01:00,Error,181,-60,60,1.00
08-SEP-2022 06,GitLabs,The-Pla,sol-pla,0:01:00,Error,180,-60,60,1.00
08-SEP-2022 07,GitLabs,The-Pla,sol-pla,0:01:00,Error,181,-60,60,1.00
08-SEP-2022 08,GitLabs,The-Pla,sol-pla,0:01:00,Error,180,-60,60,1.00
08-SEP-2022 09,GitLabs,The-Pla,sol-pla,0:01:00,Error,180,-60,60,1.00
08-SEP-2022 10,GitLabs,The-Pla,sol-pla,0:01:00,Error,180,-60,60,1.00
08-SEP-2022 11,GitLabs,The-Pla,sol-pla,0:01:00,Error,180,-60,60,1.00
08-SEP-2022 12,GitLabs,The-Pla,sol-pla,0:01:00,Error,210,-60,60,1.00
08-SEP-2022 13,GitLabs,The-Pla,sol-pla,0:01:00,Error,209,-60,60,1.00
08-SEP-2022 14,GitLabs,The-Pla,sol-pla,0:01:00,Error,207,-60,60,1.00
08-SEP-2022 15,GitLabs,The-Pla,sol-pla,0:01:00,Error,208,-60,60,1.00
08-SEP-2022 16,GitLabs,The-Pla,sol-pla,0:01:00,Error,35,-10,10,1.00
08-SEP-2022 19,GitLabs,The-Pla,sol-pla,0:01:00,Error,23,-6,6,1.00
09-DEC-2022 00,GitLabs,The-Pla,sol-pla,0:01:00,Done,36,47,11,0.00
09-DEC-2022 01,GitLabs,The-Pla,sol-pla,0:01:00,Done,9,12,3,0.00
09-DEC-2022 02,GitLabs,The-Pla,sol-pla,0:01:00,Done,19,25,6,0.00
09-DEC-2022 03,GitLabs,The-Pla,sol-pla,0:01:00,Done,12,16,4,0.00
09-DEC-2022 04,GitLabs,The-Pla,sol-pla,0:01:00,Done,3,4,1,0.00
09-DEC-2022 05,GitLabs,The-Pla,sol-pla,0:01:00,Done,16,21,5,0.00
09-DEC-2022 06,GitLabs,The-Pla,sol-pla,0:01:00,Done,15,20,5,0.00
09-DEC-2022 07,GitLabs,The-Pla,sol-pla,0:01:00,Done,15,20,5,0.00
09-DEC-2022 08,GitLabs,The-Pla,sol-pla,0:01:00,Done,9,12,3,0.00
09-DEC-2022 09,GitLabs,The-Pla,sol-pla,0:01:00,Done,10,13,3,0.00
09-DEC-2022 10,GitLabs,The-Pla,sol-pla,0:01:00,Done,27,35,8,0.00
09-DEC-2022 11,GitLabs,The-Pla,sol-pla,0:01:00,Done,12,16,4,0.00
09-DEC-2022 12,GitLabs,The-Pla,sol-pla,0:01:00,Done,17,22,5,0.00
09-DEC-2022 13,GitLabs,The-Pla,sol-pla,0:01:00,Done,22,28,6,0.00
09-DEC-2022 14,GitLabs,The-Pla,sol-pla,0:01:00,Done,7,9,2,0.00
09-DEC-2022 15,GitLabs,The-Pla,sol-pla,0:01:00,Done,16,22,5,0.00
09-DEC-2022 16,GitLabs,The-Pla,sol-pla,0:01:00,Done,12,15,3,0.00
09-DEC-2022 17,GitLabs,The-Pla,sol-pla,0:01:00,Done,36,46,10,0.00
09-DEC-2022 18,GitLabs,The-Pla,sol-pla,0:01:00,Done,36,46,10,0.00
09-DEC-2022 19,GitLabs,The-Pla,sol-pla,0:01:00,Done,20,26,6,0.00
09-DEC-2022 20,GitLabs,The-Pla,sol-pla,0:01:00,Done,15,20,5,0.00
09-DEC-2022 21,GitLabs,The-Pla,sol-pla,0:01:00,Done,18,24,6,0.00
09-DEC-2022 22,GitLabs,The-Pla,sol-pla,0:01:00,Done,15,20,5,0.00
09-DEC-2022 23,GitLabs,The-Pla,sol-pla,0:01:00,Done,30,40,10,0.00
09-JAN-2023 00,GitLabs,The-Pla,sol-pla,0:01:00,Done,19,25,6,0.00
09-JAN-2023 01,GitLabs,The-Pla,sol-pla,0:01:00,Done,10,13,3,0.00
09-JAN-2023 02,GitLabs,The-Pla,sol-pla,0:01:00,Done,9,12,3,0.00
09-JAN-2023 03,GitLabs,The-Pla,sol-pla,0:01:00,Done,13,18,5,0.00
09-JAN-2023 04,GitLabs,The-Pla,sol-pla,0:01:00,Done,3,4,1,0.00
09-JAN-2023 05,GitLabs,The-Pla,sol-pla,0:01:00,Done,12,16,4,0.00
09-JAN-2023 06,GitLabs,The-Pla,sol-pla,0:01:00,Done,6,8,2,0.00
09-JAN-2023 07,GitLabs,The-Pla,sol-pla,0:01:00,Done,3,4,1,0.00
09-JAN-2023 08,GitLabs,The-Pla,sol-pla,0:01:00,Done,5,8,3,0.00
09-JAN-2023 09,GitLabs,The-Pla,sol-pla,0:01:00,Done,24,32,8,0.00
09-JAN-2023 10,GitLabs,The-Pla,sol-pla,0:01:00,Done,21,28,7,0.00
09-JAN-2023 11,GitLabs,The-Pla,sol-pla,0:01:00,Done,12,20,8,0.00
